"siteweek","site_id","site","site_type","coordinates","lat","long","site_color","industrial_20","land_use","site_traffic","nearby_sources","ind_traf","tube_number","file_name_sampling","file_name","analysis_batch_date","sample_end_date","sample_type","start_date","end_date","time_difference","multiplier","week","sample_length","m_p_xylene_2_old","m_p_xylene_2_new","m_p_xylene_2_flag_old","m_p_xylene_2_flag_new","m_p_xylene_2_ratio","m_p_xylene_2_dis","benzene_old","benzene_new","benzene_flag_old","benzene_flag_new","benzene_ratio","benzene_dis","ethylbenzene_old","ethylbenzene_new","ethylbenzene_flag_old","ethylbenzene_flag_new","ethylbenzene_ratio","ethylbenzene_dis","o_xylene_old","o_xylene_new","o_xylene_flag_old","o_xylene_flag_new","o_xylene_ratio","o_xylene_dis","toluene_old","toluene_new","toluene_flag_old","toluene_flag_new","toluene_ratio","toluene_dis","benzene_1_2_3_trimethyl_old","benzene_1_2_3_trimethyl_new","benzene_1_2_3_trimethyl_flag_old","benzene_1_2_3_trimethyl_flag_new","benzene_1_2_3_trimethyl_ratio","benzene_1_2_3_trimethyl_dis","benzene_1_4_diethyl_old","benzene_1_4_diethyl_new","benzene_1_4_diethyl_flag_old","benzene_1_4_diethyl_flag_new","benzene_1_4_diethyl_ratio","benzene_1_4_diethyl_dis","benzene_1_ethyl_2_methyl_old","benzene_1_ethyl_2_methyl_new","benzene_1_ethyl_2_methyl_flag_old","benzene_1_ethyl_2_methyl_flag_new","benzene_1_ethyl_2_methyl_ratio","benzene_1_ethyl_2_methyl_dis","benzene_1_ethyl_3_methyl_old","benzene_1_ethyl_3_methyl_new","benzene_1_ethyl_3_methyl_flag_old","benzene_1_ethyl_3_methyl_flag_new","benzene_1_ethyl_3_methyl_ratio","benzene_1_ethyl_3_methyl_dis","benzene_1_ethyl_4_methyl_old","benzene_1_ethyl_4_methyl_new","benzene_1_ethyl_4_methyl_flag_old","benzene_1_ethyl_4_methyl_flag_new","benzene_1_ethyl_4_methyl_ratio","benzene_1_ethyl_4_methyl_dis","mesitylene_old","mesitylene_new","mesitylene_flag_old","mesitylene_flag_new","mesitylene_ratio","mesitylene_dis","benzene_propyl_old","benzene_propyl_new","benzene_propyl_flag_old","benzene_propyl_flag_new","benzene_propyl_ratio","benzene_propyl_dis","heptane_old","heptane_new","heptane_flag_old","heptane_flag_new","heptane_ratio","heptane_dis","n_hexane_old","n_hexane_new","n_hexane_flag_old","n_hexane_flag_new","n_hexane_ratio","n_hexane_dis","nonane_old","nonane_new","nonane_flag_old","nonane_flag_new","nonane_ratio","nonane_dis","octane_old","octane_new","octane_flag_old","octane_flag_new","octane_ratio","octane_dis","decane_old","decane_new","decane_flag_old","decane_flag_new","decane_ratio","decane_dis","dodecane_old","dodecane_new","dodecane_flag_old","dodecane_flag_new","dodecane_ratio","dodecane_dis","undecane_old","undecane_new","undecane_flag_old","undecane_flag_new","undecane_ratio","undecane_dis","pentane_2_3_4_trimethyl_old","pentane_2_3_4_trimethyl_new","pentane_2_3_4_trimethyl_flag_old","pentane_2_3_4_trimethyl_flag_new","pentane_2_3_4_trimethyl_ratio","pentane_2_3_4_trimethyl_dis","pentane_2_4_dimethyl_old","pentane_2_4_dimethyl_new","pentane_2_4_dimethyl_flag_old","pentane_2_4_dimethyl_flag_new","pentane_2_4_dimethyl_ratio","pentane_2_4_dimethyl_dis","hexane_2_methyl_old","hexane_2_methyl_new","hexane_2_methyl_flag_old","hexane_2_methyl_flag_new","hexane_2_methyl_ratio","hexane_2_methyl_dis","heptane_3_methyl_old","heptane_3_methyl_new","heptane_3_methyl_flag_old","heptane_3_methyl_flag_new","heptane_3_methyl_ratio","heptane_3_methyl_dis","hexane_3_methyl_old","hexane_3_methyl_new","hexane_3_methyl_flag_old","hexane_3_methyl_flag_new","hexane_3_methyl_ratio","hexane_3_methyl_dis","pentane_3_methyl_old","pentane_3_methyl_new","pentane_3_methyl_flag_old","pentane_3_methyl_flag_new","pentane_3_methyl_ratio","pentane_3_methyl_dis","pentane_2_methyl_old","pentane_2_methyl_new","pentane_2_methyl_flag_old","pentane_2_methyl_flag_new","pentane_2_methyl_ratio","pentane_2_methyl_dis","butane_2_methyl_old","butane_2_methyl_new","butane_2_methyl_flag_old","butane_2_methyl_flag_new","butane_2_methyl_ratio","butane_2_methyl_dis","cyclohexane_methyl_old","cyclohexane_methyl_new","cyclohexane_methyl_flag_old","cyclohexane_methyl_flag_new","cyclohexane_methyl_ratio","cyclohexane_methyl_dis","x1_hexene_old","x1_hexene_new","x1_hexene_flag_old","x1_hexene_flag_new","x1_hexene_ratio","x1_hexene_dis","x2_pentene_z_cis_old","x2_pentene_z_cis_new","x2_pentene_z_cis_flag_old","x2_pentene_z_cis_flag_new","x2_pentene_z_cis_ratio","x2_pentene_z_cis_dis","x1_3_butadiene_2_methyl_old","x1_3_butadiene_2_methyl_new","x1_3_butadiene_2_methyl_flag_old","x1_3_butadiene_2_methyl_flag_new","x1_3_butadiene_2_methyl_ratio","x1_3_butadiene_2_methyl_dis","x2_hexanone_old","x2_hexanone_new","x2_hexanone_flag_old","x2_hexanone_flag_new","x2_hexanone_ratio","x2_hexanone_dis","methyl_isobutyl_ketone_old","methyl_isobutyl_ketone_new","methyl_isobutyl_ketone_flag_old","methyl_isobutyl_ketone_flag_new","methyl_isobutyl_ketone_ratio","methyl_isobutyl_ketone_dis","benzene_1_2_dichloro_old","benzene_1_2_dichloro_new","benzene_1_2_dichloro_flag_old","benzene_1_2_dichloro_flag_new","benzene_1_2_dichloro_ratio","benzene_1_2_dichloro_dis","carbon_tetrachloride_old","carbon_tetrachloride_new","carbon_tetrachloride_flag_old","carbon_tetrachloride_flag_new","carbon_tetrachloride_ratio","carbon_tetrachloride_dis","trichloromethane_old","trichloromethane_new","trichloromethane_flag_old","trichloromethane_flag_new","trichloromethane_ratio","trichloromethane_dis","tetrachloroethylene_old","tetrachloroethylene_new","tetrachloroethylene_flag_old","tetrachloroethylene_flag_new","tetrachloroethylene_ratio","tetrachloroethylene_dis","trichloromonofluoromethane_old","trichloromonofluoromethane_new","trichloromonofluoromethane_flag_old","trichloromonofluoromethane_flag_new","trichloromonofluoromethane_ratio","trichloromonofluoromethane_dis"
"25th & Point Breeze422023",6,"25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P733854","P733854 102623 101823 Point Breeze Mid SS RENAME","P733854 102623 101823 Point Breeze Mid SS RENAME.D","2023-10-26","2023-10-18","sample","2023-10-11","2023-10-18",10062,2,422023,1,0.893,0.893,"REG","REG",1,NA,0.29,0.2888,"REG","REG",1,NA,0.129,0.1287,"REG","REG",1,NA,0.188,0.1883,"REG","REG",1,NA,0.467,0.4673,"REG","REG",1,NA,0.023,0.0226,"LOD","LOD",1.02,NA,0.015,0.0151,"LOD","LOD",0.99,NA,0.021,0.0206,"LOD","LOD",1.02,NA,0.059,0.0593,"REG","REG",0.99,NA,0.03,0.03,"REG","REG",1,NA,0.074,0.0737,"REG","REG",1,NA,0.024,0.0241,"LOD","LOD",1,NA,0.149,0.1494,"REG","REG",1,NA,0.192,0.1921,"REG","REG",1,NA,0.047,0.0469,"REG","REG",1,NA,0.042,0.0418,"REG","REG",1,NA,0.048,0.048,"LOD","LOD",1,NA,0.023,0.0231,"LOD","LOD",1,NA,0.046,0.0464,"LOD","LOD",0.99,NA,0.078,0.0783,"REG","REG",1,NA,0.066,0.0661,"REG","REG",1,NA,0.211,0.2114,"REG","REG",1,NA,0.105,0.1052,"REG","REG",1,NA,0.473,0.4727,"REG","REG",1,NA,0.408,0.4077,"REG","REG",1,NA,1.098,1.098,"REG","REG",1,NA,0.115,0.1145,"REG","REG",1,NA,0.24,0.2396,"REG","REG",1,NA,0.017,0.0171,"REG","REG",0.99,NA,0.019,0.0187,"REG","REG",1.02,NA,0.012,0.0121,"LOD","LOD",0.99,NA,0.002,0.0016,"ND","ND",1.25,NA,0,5e-4,"ND","ND",0,NA,0.038,0.0375,"REG","REG",1.01,NA,0.343,0.3432,"REG","REG",1,NA,0.037,0.0372,"REG","REG",0.99,NA,0.022,0.0221,"REG","REG",1,NA,0.123,0.123,"REG","REG",1,NA
"25th & Point Breeze432023",6,"25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P726649","P726649 102723 102523 Point Breeze Mid SS","P726649 102723 102523 Point Breeze Mid SS.D","2023-10-27","2023-10-25","sample","2023-10-18","2023-10-25",10068,2,432023,1,2.127,2.127,"REG","REG",1,NA,0.451,0.4501,"REG","REG",1,NA,0.297,0.2975,"REG","REG",1,NA,0.413,0.413,"REG","REG",1,NA,0.995,0.9954,"REG","REG",1,NA,0.045,0.0452,"REG","REG",1,NA,0.033,0.0333,"REG","REG",0.99,NA,0.041,0.0411,"REG","REG",1,NA,0.125,0.1255,"REG","REG",1,NA,0.064,0.0637,"REG","REG",1,NA,0.165,0.1647,"REG","REG",1,NA,0.06,0.0602,"REG","REG",1,NA,0.476,0.4761,"REG","REG",1,NA,0.788,0.788,"REG","REG",1,NA,0.118,0.1178,"REG","REG",1,NA,0.133,0.1328,"REG","REG",1,NA,0.063,0.0625,"REG","REG",1.01,NA,0.023,0.0231,"LOD","LOD",1,NA,0.06,0.0596,"LOD","LOD",1.01,NA,0.163,0.1625,"REG","REG",1,NA,0.182,0.1818,"REG","REG",1,NA,0.562,0.5622,"REG","REG",1,NA,0.339,0.3389,"REG","REG",1,NA,1.26,1.2597,"REG","REG",1,NA,1.874,1.8744,"REG","REG",1,NA,3.784,3.7838,"ULOD","ULOD",1,NA,0.141,0.141,"ULOD","ULOD",1,NA,1.337,1.3372,"REG","REG",1,NA,0.12,0.1199,"REG","REG",1,NA,0.032,0.032,"REG","REG",1,NA,0.019,0.0186,"REG","REG",1.02,NA,0.002,0.0016,"ND","ND",1.25,NA,0,5e-4,"ND","ND",0,NA,0.032,0.032,"REG","REG",1,NA,0.314,0.3144,"REG","REG",1,NA,0.037,0.0371,"REG","REG",1,NA,0.035,0.0353,"REG","REG",0.99,NA,0.151,0.1514,"REG","REG",1,NA
"25th & Point Breeze442023",6,"25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P726610","P726610 110923 110123 Point Breeze Mid SS","P726610 110923 110123 Point Breeze Mid SS.D","2023-11-09","2023-11-01","sample","2023-10-25","2023-11-01",9615,2,442023,1,1.664,1.7881,"REG","REG",0.93,"CHECK",0.428,0.4648,"REG","REG",0.92,NA,0.232,0.2486,"REG","REG",0.93,NA,0.336,0.3613,"REG","REG",0.93,NA,1.036,1.1148,"REG","REG",0.93,NA,0.055,0.0592,"REG","REG",0.93,NA,0.041,0.0444,"REG","REG",0.92,NA,0.047,0.0502,"REG","REG",0.94,NA,0.132,0.1423,"REG","REG",0.93,NA,0.062,0.0667,"REG","REG",0.93,NA,0.169,0.1811,"REG","REG",0.93,NA,0.065,0.0693,"REG","REG",0.94,NA,0.408,0.4442,"REG","REG",0.92,NA,0.632,0.6788,"REG","REG",0.93,NA,0.064,0.1159,"REG","REG",0.55,NA,0.121,0.1495,"REG","REG",0.81,NA,0.089,0.0989,"REG","REG",0.9,NA,0.033,0.0354,"LOD","LOD",0.93,NA,0.084,0.0978,"REG","REG",0.86,NA,0.199,0.2143,"REG","REG",0.93,NA,0.119,0.1281,"REG","REG",0.93,NA,0.38,0.4091,"REG","REG",0.93,NA,0.398,0.427,"REG","REG",0.93,NA,0.838,0.9005,"REG","REG",0.93,NA,1.062,1.1414,"REG","REG",0.93,NA,2.801,3.0112,"REG","REG",0.93,"CHECK",0.137,0.1468,"ULOD","ULOD",0.93,NA,0.855,0.9196,"REG","REG",0.93,NA,0.095,0.1112,"REG","REG",0.85,NA,0.012,0.0251,"REG","REG",0.48,NA,0.003,0.0036,"ND","ND",0.83,NA,0.002,0.0017,"ND","ND",1.18,NA,0.012,0.0134,"REG","REG",0.9,NA,0.026,0.0272,"REG","REG",0.96,NA,0.278,0.2993,"REG","REG",0.93,NA,0.036,0.0379,"REG","REG",0.95,NA,0.065,0.0693,"REG","REG",0.94,NA,0.124,0.1337,"REG","REG",0.93,NA
"25th & Point Breeze452023",6,"25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P726662","P726662 111023 110823 Point Breeze Mid SS","P726662 111023 110823 Point Breeze Mid SS.D","2023-11-10","2023-11-08","sample","2023-11-01","2023-11-08",9874,2,452023,1,1.835,1.8353,"REG","REG",1,NA,0.636,0.6361,"REG","REG",1,NA,0.267,0.2674,"REG","REG",1,NA,0.362,0.3625,"REG","REG",1,NA,0.961,0.9606,"REG","REG",1,NA,0.065,0.0653,"REG","REG",1,NA,0.043,0.0432,"REG","REG",1,NA,0.052,0.0524,"REG","REG",0.99,NA,0.146,0.1457,"REG","REG",1,NA,0.073,0.0726,"REG","REG",1.01,NA,0.176,0.1764,"REG","REG",1,NA,0.08,0.0798,"REG","REG",1,NA,0.439,0.4391,"REG","REG",1,NA,0.702,0.7015,"REG","REG",1,NA,0.156,0.1563,"REG","REG",1,NA,0.15,0.1498,"REG","REG",1,NA,0.131,0.1309,"REG","REG",1,NA,0.045,0.0454,"LOD","LOD",0.99,NA,0.115,0.1155,"REG","REG",1,NA,0.209,0.2087,"REG","REG",1,NA,0.148,0.1483,"REG","REG",1,NA,0.459,0.4591,"REG","REG",1,NA,0.392,0.392,"REG","REG",1,NA,1,1.0004,"REG","REG",1,NA,1.34,1.34,"REG","REG",1,NA,3.492,3.4916,"REG","REG",1,NA,0.143,0.1429,"ULOD","ULOD",1,NA,0.959,0.9595,"REG","REG",1,NA,0.108,0.1083,"REG","REG",1,NA,0.024,0.0245,"REG","REG",0.98,NA,0.003,0.0035,"ND","ND",0.86,NA,0.002,0.0017,"ND","ND",1.18,NA,0.009,0.0093,"REG","REG",0.97,NA,0.043,0.0433,"REG","REG",0.99,NA,0.277,0.2769,"REG","REG",1,NA,0.037,0.0369,"REG","REG",1,NA,0.032,0.0315,"REG","REG",1.02,NA,0.116,0.1157,"REG","REG",1,NA
"25th & Point Breeze462023",6,"25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P733859","P733859 112423 111523 Point Breeze Mid SS","P733859 112423 111523 Point Breeze Mid SS.D","2023-11-24","2023-11-15","sample","2023-11-08","2023-11-15",10151,2,462023,1,1.307,1.3067,"REG","REG",1,NA,0.483,0.4833,"REG","REG",1,NA,0.181,0.1813,"REG","REG",1,NA,0.259,0.2592,"REG","REG",1,NA,0.763,0.7625,"REG","REG",1,NA,0.037,0.0374,"REG","REG",0.99,NA,0.021,0.021,"LOD","LOD",1,NA,0.031,0.0306,"LOD","LOD",1.01,NA,0.08,0.0795,"REG","REG",1.01,NA,0.033,0.0335,"REG","REG",0.99,NA,0.089,0.0895,"REG","REG",0.99,NA,0.036,0.0358,"LOD","LOD",1.01,NA,0.23,0.2301,"REG","REG",1,NA,0.374,0.3737,"REG","REG",1,NA,0.124,0.1238,"REG","REG",1,NA,0.105,0.1047,"REG","REG",1,NA,0.065,0.0649,"REG","REG",1,NA,0.028,0.0282,"LOD","LOD",0.99,NA,0.06,0.0598,"LOD","LOD",1,NA,0.09,0.0896,"REG","REG",1,NA,0.075,0.0754,"REG","REG",0.99,NA,0.263,0.2627,"REG","REG",1,NA,0.184,0.1843,"REG","REG",1,NA,0.589,0.5887,"REG","REG",1,NA,0.626,0.6264,"REG","REG",1,NA,1.689,1.6888,"REG","REG",1,NA,0.21,0.2103,"ULOD","ULOD",1,NA,0.446,0.4459,"REG","REG",1,NA,0.06,0.06,"REG","REG",1,NA,0.017,0.0172,"REG","REG",0.99,NA,0.013,0.0129,"LOD","LOD",1.01,NA,0.002,0.0016,"ND","ND",1.25,NA,0,5e-4,"ND","ND",0,NA,0.026,0.0257,"REG","REG",1.01,NA,0.255,0.2551,"REG","REG",1,NA,0.036,0.0359,"REG","REG",1,NA,0.018,0.0175,"REG","REG",1.03,NA,0.183,0.183,"REG","REG",1,NA
"25th & Point Breeze472023",6,"25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P733879","P733879 112523 112223 Point Breeze Mid SS","P733879 112523 112223 Point Breeze Mid SS.D","2023-11-25","2023-11-22","sample","2023-11-15","2023-11-22",10130,2,472023,1,1.07,1.0697,"REG","REG",1,NA,0.497,0.4967,"REG","REG",1,NA,0.162,0.1619,"REG","REG",1,NA,0.229,0.2286,"REG","REG",1,NA,0.722,0.7221,"REG","REG",1,NA,0.041,0.0412,"REG","REG",1,NA,0.027,0.0271,"LOD","LOD",1,NA,0.034,0.034,"LOD","LOD",1,NA,0.087,0.0866,"REG","REG",1,NA,0.026,0.0261,"LOD","LOD",1,NA,0.098,0.0979,"REG","REG",1,NA,0.048,0.0479,"LOD","LOD",1,NA,0.269,0.2688,"REG","REG",1,NA,0.388,0.3876,"REG","REG",1,NA,0.124,0.1241,"REG","REG",1,NA,0.105,0.1049,"REG","REG",1,NA,0.084,0.0843,"REG","REG",1,NA,0.034,0.0336,"LOD","LOD",1.01,NA,0.066,0.0665,"LOD","LOD",0.99,NA,0.108,0.1077,"REG","REG",1,NA,0.089,0.0887,"REG","REG",1,NA,0.303,0.3027,"REG","REG",1,NA,0.196,0.1963,"REG","REG",1,NA,0.674,0.6742,"REG","REG",1,NA,0.688,0.6885,"REG","REG",1,NA,1.824,1.8239,"REG","REG",1,NA,0.113,0.1129,"REG","REG",1,NA,0.53,0.53,"REG","REG",1,NA,0.083,0.0828,"REG","REG",1,NA,0.024,0.0239,"REG","REG",1,NA,0.003,0.0034,"ND","ND",0.88,NA,0.002,0.0016,"ND","ND",1.25,NA,0,5e-4,"ND","ND",0,NA,0.026,0.0258,"REG","REG",1.01,NA,0.241,0.2415,"REG","REG",1,NA,0.036,0.036,"REG","REG",1,NA,0.031,0.0307,"REG","REG",1.01,NA,0.174,0.1739,"REG","REG",1,NA
"25th & Point Breeze482023",6,"25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P733896","P733896 120823 112923 Point Breeze Mid SS","P733896 120823 112923 Point Breeze Mid SS.D","2023-12-08","2023-11-29","sample","2023-11-22","2023-11-29",9999,2,482023,1,0.626,0.6236,"REG","REG",1,NA,0.384,0.3844,"REG","REG",1,NA,0.094,0.0935,"REG","REG",1.01,NA,0.132,0.13,"REG","REG",1.02,NA,0.485,0.4813,"REG","REG",1.01,NA,0.023,0.0228,"LOD","LOD",1.01,NA,0.012,0.0122,"LOD","LOD",0.98,NA,0.017,0.0172,"LOD","LOD",0.99,NA,0.046,0.0456,"REG","REG",1.01,NA,0.019,0.0189,"LOD","LOD",1.01,NA,0.049,0.05,"REG","REG",0.98,NA,0.024,0.0242,"LOD","LOD",0.99,NA,0.143,0.1381,"REG","REG",1.04,NA,0.213,0.2127,"REG","REG",1,NA,0.097,0.0767,"REG","REG",1.26,NA,0.065,0.0442,"REG","REG",1.47,NA,0.056,0.0566,"REG","REG",0.99,NA,0.012,0.0162,"LOD","LOD",0.74,NA,0.041,0.0433,"LOD","LOD",0.95,NA,0.042,0.0424,"LOD","LOD",0.99,NA,0.037,0.0366,"LOD","LOD",1.01,NA,0.113,0.1133,"REG","REG",1,NA,0.081,0.0824,"REG","REG",0.98,NA,0.256,0.2561,"REG","REG",1,NA,0.297,0.2975,"REG","REG",1,NA,0.914,0.9106,"REG","REG",1,NA,0.129,0.1304,"REG","REG",0.99,NA,0.158,0.1579,"REG","REG",1,NA,0.026,0.0276,"REG","REG",0.94,NA,0.004,0.0034,"LOD","LOD",1.18,NA,0.003,0.0034,"ND","ND",0.88,NA,0.002,0.0016,"ND","ND",1.25,NA,0,5e-4,"ND","ND",0,NA,0.026,0.0256,"REG","REG",1.02,NA,0.302,0.3022,"REG","REG",1,NA,0.036,0.0374,"REG","REG",0.96,NA,0.013,0.0133,"REG","REG",0.98,NA,0.105,0.1048,"REG","REG",1,NA
"25th & Point Breeze492023",6,"25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P726646","P726646 120923 120623 Point Breeze Mid SS","P726646 120923 120623 Point Breeze Mid SS.D","2023-12-09","2023-12-06","sample","2023-11-29","2023-12-06",9515,2,492023,1,1.202,1.2934,"REG","REG",0.93,NA,0.536,0.5748,"REG","REG",0.93,NA,0.179,0.1929,"REG","REG",0.93,NA,0.256,0.2749,"REG","REG",0.93,NA,0.865,0.9307,"REG","REG",0.93,NA,0.044,0.0479,"REG","REG",0.92,NA,0.027,0.0288,"LOD","LOD",0.94,NA,0.037,0.0399,"REG","REG",0.93,NA,0.103,0.1106,"REG","REG",0.93,NA,0.041,0.0436,"REG","REG",0.94,NA,0.122,0.1314,"REG","REG",0.93,NA,0.053,0.0573,"LOD","LOD",0.92,NA,0.305,0.3282,"REG","REG",0.93,NA,0.507,0.5458,"REG","REG",0.93,NA,0.117,0.1256,"REG","REG",0.93,NA,0.076,0.0815,"REG","REG",0.93,NA,0.117,0.1261,"REG","REG",0.93,NA,0.042,0.0454,"LOD","LOD",0.93,NA,0.107,0.1156,"REG","REG",0.93,NA,0.089,0.0955,"REG","REG",0.93,NA,0.091,0.0979,"REG","REG",0.93,NA,0.306,0.3293,"REG","REG",0.93,NA,0.195,0.2102,"REG","REG",0.93,NA,0.655,0.7049,"REG","REG",0.93,NA,0.792,0.8516,"REG","REG",0.93,NA,2.248,2.4182,"REG","REG",0.93,"CHECK",0.21,0.2259,"ULOD","ULOD",0.93,NA,0.422,0.4536,"REG","REG",0.93,NA,0.006,0.0069,"ND","ND",0.87,NA,0.023,0.0247,"REG","REG",0.93,NA,0.003,0.0036,"ND","ND",0.83,NA,0.002,0.0017,"ND","ND",1.18,NA,0,5e-4,"ND","ND",0,NA,0.02,0.021,"LOD","LOD",0.95,NA,0.239,0.2571,"REG","REG",0.93,NA,0.046,0.0491,"REG","REG",0.94,NA,0.048,0.0514,"REG","REG",0.93,NA,0.079,0.0851,"REG","REG",0.93,NA
"25th & Point Breeze502023",6,"25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P733845","P733845 122123 121323 Point Breeze Mid SS","P733845 122123 121323 Point Breeze Mid SS.D","2023-12-21","2023-12-13","sample","2023-12-06","2023-12-13",9419,2,502023,1,1.2,1.2915,"REG","REG",0.93,NA,0.491,0.5275,"REG","REG",0.93,NA,0.176,0.1895,"REG","REG",0.93,NA,0.253,0.2721,"REG","REG",0.93,NA,0.836,0.8995,"REG","REG",0.93,NA,0.049,0.0524,"REG","REG",0.94,NA,0.03,0.0324,"REG","REG",0.93,NA,0.037,0.0403,"REG","REG",0.92,NA,0.1,0.108,"REG","REG",0.93,NA,0.045,0.0481,"REG","REG",0.94,NA,0.115,0.1239,"REG","REG",0.93,NA,0.048,0.0515,"LOD","LOD",0.93,NA,0.327,0.3521,"REG","REG",0.93,NA,0.512,0.5514,"REG","REG",0.93,NA,0.132,0.1421,"REG","REG",0.93,NA,0.081,0.0867,"REG","REG",0.93,NA,0.138,0.1481,"REG","REG",0.93,NA,0.053,0.0574,"LOD","LOD",0.92,NA,0.122,0.1309,"REG","REG",0.93,NA,0.102,0.1094,"REG","REG",0.93,NA,0.141,0.1519,"REG","REG",0.93,NA,0.533,0.5733,"REG","REG",0.93,NA,0.174,0.1874,"REG","REG",0.93,NA,1.07,1.1523,"REG","REG",0.93,NA,1.012,1.0889,"REG","REG",0.93,NA,2.72,2.9282,"REG","REG",0.93,"CHECK",0.141,0.1514,"ULOD","ULOD",0.93,NA,0.571,0.6147,"REG","REG",0.93,NA,0.084,0.0903,"REG","REG",0.93,NA,0.03,0.0321,"REG","REG",0.93,NA,0.003,0.0037,"ND","ND",0.81,NA,0.002,0.0018,"ND","ND",1.11,NA,0,5e-4,"ND","ND",0,NA,0.025,0.0271,"REG","REG",0.92,NA,0.369,0.3972,"REG","REG",0.93,NA,0.046,0.0496,"REG","REG",0.93,NA,0.018,0.0189,"REG","REG",0.95,NA,0.207,0.2224,"REG","REG",0.93,NA
"25th & Point Breeze512023",6,"25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P726620","P726620 122123 122023 Point Breeze Mid SS","P726620 122123 122023 Point Breeze Mid SS.D","2023-12-21","2023-12-20","sample","2023-12-13","2023-12-20",9866,2,512023,1,1.399,1.3995,"REG","REG",1,NA,0.448,0.4466,"REG","REG",1,NA,0.191,0.1911,"REG","REG",1,NA,0.286,0.2865,"REG","REG",1,NA,0.785,0.7854,"REG","REG",1,NA,0.05,0.05,"REG","REG",1,NA,0.028,0.0278,"LOD","LOD",1.01,NA,0.038,0.0384,"REG","REG",0.99,NA,0.1,0.0996,"REG","REG",1,NA,0.042,0.0421,"REG","REG",1,NA,0.118,0.1183,"REG","REG",1,NA,0.049,0.0491,"LOD","LOD",1,NA,0.264,0.2642,"REG","REG",1,NA,0.391,0.3912,"REG","REG",1,NA,0.174,0.1742,"REG","REG",1,NA,0.066,0.0659,"REG","REG",1,NA,0.151,0.1513,"REG","REG",1,NA,0.044,0.0438,"LOD","LOD",1,NA,0.152,0.152,"REG","REG",1,NA,0.086,0.086,"REG","REG",1,NA,0.108,0.1079,"REG","REG",1,NA,0.392,0.3919,"REG","REG",1,NA,0.131,0.1312,"REG","REG",1,NA,0.791,0.7911,"REG","REG",1,NA,0.8,0.8005,"REG","REG",1,NA,2.178,2.1778,"REG","REG",1,NA,0.145,0.1446,"ULOD","ULOD",1,NA,0.405,0.4054,"REG","REG",1,NA,0.133,0.1328,"REG","REG",1,NA,0.044,0.0442,"REG","REG",1,NA,0.013,0.0133,"LOD","LOD",0.98,NA,0.002,0.0017,"ND","ND",1.18,NA,0.011,0.0112,"REG","REG",0.98,NA,0.02,0.0203,"LOD","LOD",0.99,NA,0.379,0.3792,"REG","REG",1,NA,0.038,0.0379,"REG","REG",1,NA,0.027,0.027,"REG","REG",1,NA,0.251,0.251,"REG","REG",1,NA
