Box number,Tube number,Blanked prior,Date blanked,Date shipped to PA,Date received in ID,Days in RETURN transit,Time collected (DAYS),Purged,RUN/SPLIT TYPE,Qedited by,added to database,Q-Edit Method,MULTIPLIER,"FILE NAME (TUBE # + TODAY DATE + END DATE + LOCATION + (FB,LAB BLANK,DUP,etc)",LOCATION NUMBER,LOCATION,LOCATION LAT/LONG,Sample Type,START DATE,START TIME,User set up,END DATE,END TIME,User take down,COMMENTS,Date return shipped to ID,Tracking #,MONTH,USE SAMPLE
17,P733849,Y,2023,8/28/2023,9/28/2023,1,14,Y,SS,KC (main), IN DATABASE MMT 090623 MAIN.CRD,MMT 092823,2,P733849 092823 092023 Bartrams 2WK SS,1,Bartrams,"39.92896, -75.212541",Sample,9/6/2023,11:37:00 AM,LF,9/20/2023,9:51:00 AM,ST,,9/27/2023,7.72352E+11,,
17,P733854,Y,2023,8/28/2023,9/6/2023,1,0,Y,NO SPLIT,KC (main), IN DATABASE MMT 090623 MAIN.CRD,MMT 090623,1,P733854 090823 090623 Bartrams Field Blank,1,Bartrams,"39.92896, -75.212541",Field Blank,9/6/2023,11:37:00 AM,LF,9/6/2023,11:37:00 AM,LF,,9/6/2023,7.72352E+11,,
17,P733856,Y,2023,8/28/2023,9/6/2023,1,0,Y,NO SPLIT,KC (main), IN DATABASE MMT 090623 MAIN.CRD,MMT 090623,1,P733856 090823 090623 Lab Blank,N/A,Lab blank,NA,Lab Blank,8/29/2023,,,9/6/2023,,,,9/6/2023,7.72352E+11,,
17,P733857,Y,2023,8/28/2023,9/28/2023,1,0,,NO SPLIT,KC (main), IN DATABASE MMT 090623 MAIN.CRD,MMT 092823,1,P733857 092823 092023 Lab blank,N/A,Lab blank,NA,Lab Blank,8/29/2023,,,9/20/2023,,,,9/27/2023,7.72352E+11,,
17,P733859,Y,2023,8/28/2023,9/28/2023,1,7,Y,SS,GT (main),MAIN,MMT 092823,2,P733859 092923 092723 Bartrams SS,1,Bartrams,"39.92896, -75.212541",Sample,9/20/2023,9:51:00 AM,ST,9/27/2023,9:40:00 AM,KDM,rainy all week 9/20 - 9/27,9/27/2023,7.72352E+11,,
17,P733860,Y,2023,8/28/2023,9/28/2023,1,7,Y,SS,GT (main),MAIN,MMT 092823,2,P733860 092923 092723 Essington SS,2,Essington,"39.90131732, -75.2250262",Sample,9/20/2023,10:24:00 AM,ST,9/27/2023,9:54:00 AM,KDM,rainy all week 9/20 - 9/28,9/27/2023,7.72352E+11,,
17,P733877,Y,2023,8/28/2023,9/28/2023,1,7,Y,SS,KC (main),MAIN,MMT 092823,2,P733877 092923 092723 61st and Passyunk SS,3,61st and Passyunk,"39.91820446, -75.2085474",Sample,9/20/2023,10:55:00 AM,ST,9/27/2023,9:59:00 AM,KDM,rainy all week 9/20 - 9/29,9/27/2023,7.72352E+11,,
17,P733880,Y,2023,8/28/2023,9/28/2023,1,7,Y,SS,KC (Main),MAIN,MMT 092823,2,P733880 092923 092723 28th and Passyunk SS,4,28th and Passyunk,"39.92061091, -75.1955879",Sample,9/20/2023,11:26:00 AM,ST,9/27/2023,10:05:00 AM,KDM,rainy all week 9/20 - 9/30,9/27/2023,7.72352E+11,,
17,P733881,Y,2023,8/28/2023,9/28/2023,1,7,Y,SS,KC (main),MAIN,MMT 092823,2,P733881 092923 092723 Point Breeze far SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,9/20/2023,11:52:00 AM,ST,9/27/2023,10:19:00 AM,LF,rainy all week 9/20 - 9/31,9/27/2023,7.72352E+11,,
18,P733891,Y,2023,8/28/2023,9/28/2023,1,7,Y,SS,KC(main),MAIN,MMT 092823,2,P733891 092923 092723 Point Breeze mid SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,9/20/2023,12:01:00 PM,ST,9/27/2023,10:27:00 AM,LF,rainy all week 9/20 - 9/32,9/27/2023,7.72352E+11,,
18,P733892,Y,2023,8/28/2023,9/28/2023,1,7,Y,SS,KC (Main),MAIN,MMT 092823,2,P733892 092923 092723 Point Breeze near SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,9/20/2023,12:08:00 PM,KDM,9/27/2023,10:34:00 AM,LF,rainy all week 9/20 - 9/33,9/27/2023,7.72352E+11,,
18,P733893,Y,2023,8/28/2023,9/28/2023,1,7,Y,SS,KC (main),MAIN,MMT 092823,2,P733893 092923 092723 Ritner SS,8,Ritner,"39.92296389, -75.186874",Sample,9/20/2023,12:16:00 PM,KDM,9/27/2023,10:44:00 AM,KDM,rainy all week 9/20 - 9/34,9/27/2023,7.72352E+11,,
18,P733894,Y,2023,8/28/2023,9/28/2023,1,7,Y,SS,KC (main),MAIN,MMT 092823,2,P733894 092923 092723 Ritner dup SS,8,Ritner dup,"39.92296389, -75.186874",Duplicate,9/20/2023,12:16:00 PM,KDM,9/27/2023,10:44:00 AM,KDM,rainy all week 9/20 - 9/35,9/27/2023,7.72352E+11,,
18,P733895,Y,2023,8/28/2023,9/28/2023,1,7,Y,SS,NJ MAIN,MAIN,MMT 092823,2,P733895 092923 092723 26th St SS,9,26th St.,"39.91327125, -75.1922011",Sample,9/20/2023,12:29:00 PM,KDM,9/27/2023,10:55:00 AM,LF,rainy all week 9/20 - 9/36,9/27/2023,7.72352E+11,,
18,P733896,Y,2023,8/28/2023,9/28/2023,1,0,Y,NO SPLIT,NJ MAIN,MAIN,MMT 092823,1,P733896 092923 092023 26th St FB,9,26th St.,"39.91327125, -75.1922011",Field Blank,9/20/2023,12:35:00 PM,JN,9/20/2023,12:35:00 PM,JN,,9/27/2023,7.72352E+11,,
18,P733897,Y,2023,8/28/2023,10/12/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,2,P733897 101223 100423 Bartrams SS,1,Bartrams,"39.92896, -75.212541",Sample,9/27/2023,9:38:00 AM,KDM,10/4/2023,10:21:00 AM,St,,10/11/2023,7.91364E+11,OCT,
18,P733898,Y,2023,8/28/2023,10/12/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,2,P733898 101223 100423 Essington SS,2,Essington,"39.90131732, -75.2250262",Sample,9/27/2023,9:54:00 AM,KDM,10/4/2023,10:37:00 AM,ST,,10/11/2023,7.91364E+11,OCT,
18,P733899,Y,2023,8/28/2023,10/12/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,2,P733899 101223 100423 61st and Passyunk SS,3,61st and Passyunk,"39.91820446, -75.2085474",Sample,9/27/2023,9:59:00 AM,KDM,10/4/2023,10:43:00 AM,ST,,10/11/2023,7.91364E+11,OCT,
18,P733900,Y,2023,8/28/2023,10/12/2023,1,7,Y,SS,NJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,2,P733900 101323 100423 28th and Passyunk SS RR,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,9/27/2023,10:04:00 AM,KDM,10/4/2023,10:52:00 AM,ST,,10/11/2023,7.91364E+11,OCT,
19,P733882,Y,2023,8/28/2023,10/12/2023,1,7,Y,SS,NJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,2,P733882 101223 100423 Point Breeze far SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,9/27/2023,10:19:00 AM,KDM,10/4/2023,12:10:00 PM,ST,,10/11/2023,7.91364E+11,OCT,
19,P733883,Y,2023,8/28/2023,10/12/2023,1,7,Y,SS,NJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,2,P733883 101223 100423 Point Breeze mid SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,9/27/2023,10:29:00 AM,KDM,10/4/2023,12:14:00 PM,LF,,10/11/2023,7.91364E+11,OCT,
19,P733885,Y,2023,8/28/2023,10/12/2023,1,7,Y,SS,NJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,2,P733885 101223 100423 Point Breeze near SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,9/27/2023,10:34:00 AM,LF,10/4/2023,11:00:00 AM,LF,smelly,10/11/2023,7.91364E+11,OCT,
19,P733886,Y,2023,8/28/2023,10/12/2023,1,7,Y,SS,NJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,2,P733886 101223 100423 Ritner SS,8,Ritner,"39.92296389, -75.186874",Sample,9/27/2023,10:42:00 AM,LF,10/4/2023,11:48:00 AM,LF,,10/11/2023,7.91364E+11,OCT,
20,P726601,Y,2023,9/15/2023,10/12/2023,1,7,Y,SS,NJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,2,P726601 101223 100423 Ritner Dup SS,8,Ritner Dup,"39.92296389, -75.186874",Duplicate,9/27/2023,10:42:00 AM,LF,10/4/2023,10:42:00 AM,LF,,10/11/2023,7.91364E+11,OCT,
20,P726602,Y,2023,9/15/2023,10/12/2023,1,7,Y,SS,NJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,2,P726602 101223 100423 26th SS,9,26th,"39.91327125, -75.1922011",Sample,9/27/2023,10:55:00 AM,LF,10/4/2023,12:26:00 PM,LF,,10/11/2023,7.91364E+11,OCT,
20,P726603,Y,2023,9/15/2023,9/28/2023,1,0,Y,NO SPLIT,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 092823,1,P726603 092923 092723 26th FB RENAME,9,26th,"39.91327125, -75.1922011",Field Blank,9/27/2023,10:55:00 AM,KDM,9/27/2023,10:55:00 AM,KDM,,9/27/2023,7.72352E+11,sept,
20,P726604,Y,2023,9/15/2023,10/12/2023,1,7,Y,SS,NJ PC,DREXEL MAIN DATABASE 23-24 NJ PC,MMT 101223,1.99,P726604 101323 101123 Bartrams SS,1,Bartrams,"39.92896, -75.212541",Sample,10/4/2023,10:24:00 AM,ST,10/11/2023,8:54:00 AM,LF,"Date originally 9/27, but checked physical log and date corrected to 10/4 - kdm",10/11/2023,7.91364E+11,OCT,
20,P726605,Y,2023,9/15/2023,10/12/2023,1,7,Y,SS,GT (MAIN),MAIN,MMT 101223,1.99,P726605 101323 101123 Essington SS,2,Essington,"39.90131732, -75.2250262",Sample,10/4/2023,10:36:00 AM,LF,10/11/2023,9:06:00 AM,LF,,10/11/2023,7.91364E+11,OCT,
20,P726606,Y,2023,9/15/2023,10/12/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,1.99,P726606 101323 101123 61st and Passyunk SS,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,10/4/2023,10:43:00 AM,LF,10/11/2023,9:11:00 AM,LF,,10/11/2023,7.91364E+11,OCT,
20,P726607,Y,2023,9/15/2023,10/12/2023,1,7,Y,LJ MAIN,,DREXEL MAIN DATABASE 23-24,MMT 101223,1.99,P726607 101323 101123 28th and Passyunk SS,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,10/4/2023,10:51:00 AM,ST,10/11/2023,9:16:00 AM,LF,,10/11/2023,7.91364E+11,OCT,
20,P726608,Y,2023,9/15/2023,10/12/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,1.99,P726608 101323 101123 Point Breeze near SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,10/4/2023,11:00:00 AM,ST,10/11/2023,9:50:00 AM,LF,,10/11/2023,7.91364E+11,OCT,
20,P726609,Y,2023,9/15/2023,10/12/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,1.99,P726609 101323 101123 Vare st. SS,20,Vare st.,"39.92957166, -75.1962242",Sample,10/4/2023,11:10:00 AM,ST,10/11/2023,9:52:00 AM,LF,,10/11/2023,7.91364E+11,OCT,
20,P726610,Y,2023,9/15/2023,10/12/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,1.99,P726610 101323 101123 Universal Charter at Vare SS,21,Universal Charter at Vare,"39.92640295, -75.18538637",Sample,10/4/2023,11:34:00 AM,ST,10/11/2023,9:59:00 AM,LF,,10/11/2023,7.91364E+11,OCT,
21,P733861,Y,2023,9/15/2023,10/12/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,1.99,P733861 101323 101123 Ritner SS,8,Ritner,"39.92296389, -75.186874",Sample,10/4/2023,11:50:00 AM,ST,10/11/2023,10:04:00 AM,LF,,10/11/2023,7.91364E+11,OCT,
21,P733863,Y,2023,9/15/2023,10/12/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,1.99,P733863 101323 101123 Wharton Playground SS,13,Wharton Playground,"39.935920, -75.183090",Sample,10/4/2023,12:05:00 PM,ST,10/11/2023,9:29:00 AM,LF,,10/11/2023,7.91364E+11,OCT,
21,P733864,Y,2023,9/15/2023,10/12/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,1.99,P733864 101323 101123 Point Breeze far SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,10/4/2023,12:10:00 PM,ST,10/11/2023,9:38:00 AM,LF,,10/11/2023,7.91364E+11,OCT,
21,P733865,Y,2023,9/15/2023,10/12/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,1.99,P733865 101323 101123 Point Breeze mid SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,10/4/2023,12:14:00 PM,ST,10/11/2023,9:43:00 AM,LF,,10/11/2023,7.91364E+11,OCT,
21,P733866,Y,2023,9/15/2023,10/12/2023,1,7,Y,SS,CS (main),DREXEL MAIN DATABASE 23-24,MMT 101223,1.99,P733866 101323 101123 26th SS,9,26th,"39.91327125, -75.1922011",Sample,10/4/2023,12:26:00 PM,ST,10/11/2023,10:17:00 AM,LF,,10/11/2023,7.91364E+11,OCT,
21,P733867,Y,2023,9/15/2023,10/12/2023,1,7,Y,na,na,SKIP,MMT 101223,68.327,P733867 101323 101123 26th bad SS,9,26th bad,"39.91327125, -75.1922011",Duplicate,10/4/2023,12:25:00 PM,ST,10/11/2023,10:17:00 AM,LF,mounted upside down,10/11/2023,7.91364E+11,OCT,no
21,P733868,Y,2023,9/15/2023,10/12/2023,1,0,Y,NO SPLIT,CS (main),DREXEL MAIN DATABASE 23-24,MMT 101223,1,P733868 101223 100423 26th FB,9,26th,"39.91327125, -75.1922011",Field Blank,10/4/2023,12:26:00 PM,ST,10/4/2023,12:26:00 PM,ST,,10/25/2023,7.73232E+11,OCT,
21,P733869,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,CS (main),DREXEL MAIN DATABASE 23-24,MMT 102523,2,P733869 102623 101823 Bartrams SS RENAME,1,Bartrams,"39.92896, -75.212541",Sample,10/11/2023,8:54:00 AM,LF,10/18/2023,11:49:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
21,P733870,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,CS (main),DREXEL MAIN DATABASE 23-24,MMT 102523,2,P733870 102623 101823 Essington SS RENAME,2,Essington,"39.90131732, -75.2250262",Sample,10/11/2023,9:06:00 AM,LF,10/18/2023,8:36:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
21,P733871,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,CS/LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 102523,2,P733871 102623 101823 61st & Passyunk SS RENAME,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,10/11/2023,9:11:00 AM,LF,10/18/2023,8:43:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
22,P733841,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 102523,2,P733841 102623 101823 28th & Passyunk SS RENAME,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,10/11/2023,9:16:00 AM,KDM,10/18/2023,8:47:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
22,P733843,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 102523,2,P733843 102623 101823 Wharton Playground SS RENAME,13,Wharton Playground,"39.935920, -75.183090",Sample,10/11/2023,9:29:00 AM,KDM,10/18/2023,9:47:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
22,P733851,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 102523,2,P733851 102623 101823 Point Breeze Far SS RENAME,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,10/11/2023,9:38:00 AM,KDM,10/18/2023,9:39:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
22,P733854,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 102523,2,P733854 102623 101823 Point Breeze Mid SS RENAME,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,10/11/2023,9:43:00 AM,KDM,10/18/2023,9:25:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
22,P733856,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 102523,2,P733856 102623 101823 Point Breeze Near SS RENAME,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,10/11/2023,9:50:00 AM,KDM,10/18/2023,9:15:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
22,P733876,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 102523,2,P733876 102623 101823 Vare St. SS RENAME,20,Vare St.,"39.92957166, -75.1962242",Sample,10/11/2023,9:52:00 AM,KDM,10/18/2023,9:10:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
22,P733878,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 102523,2,P733878 102623 101823 Universal Charter at Vare SS RENAME,21,Universal Charter at Vare,"39.92640295, -75.18538637",Sample,10/11/2023,9:59:00 AM,KDM,10/18/2023,9:21:00 AM,KDM,,10/25/2023,7.73232E+11,OCT,
22,P733887,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 102523,2,P733887 102623 101823 Ritner SS RENAME,8,Ritner,"39.92296389, -75.186874",Sample,10/11/2023,10:04:00 AM,KDM,10/18/2023,9:30:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
22,P733888,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 102523,2,P733888 102623 101823 26th St SS RENAME,9,26th St,"39.91327125, -75.1922011",Sample,10/11/2023,10:17:00 AM,KDM,10/18/2023,8:58:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
22,P733889,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ (NJ PC),DREXEL MAIN DATABASE 23-24 NJ PC,MMT 102523,2,P733889 102623 101823 26th St DUP SS RENAME,9,26th St DUP,"39.91327125, -75.1922011",Duplicate,10/11/2023,10:17:00 AM,KDM,10/18/2023,8:58:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
23,P733890,Y,2023,9/15/2023,10/12/2023,1,0,Y,NO SPLIT,LJ MAIN,DREXEL MAIN DATABASE 23-24,MMT 101223,1,P733890 101223 101123 26th St FB,9,26th St,"39.91327125, -75.1922011",Field Blank,10/11/2023,10:17:00 AM,KDM,10/11/2023,10:17:00 AM,KDM,,10/11/2023,7.91364E+11,OCT,
23,P726611,Y,2023,9/15/2023,10/12/2023,1,0,Y,NO SPLIT,LJ (NJ PC),DREXEL MAIN DATABASE 23-24 NJ PC,MMT 101223,1,P726611 101223 101123 Lab blank ,,Lab blank,NA,Lab Blank,10/11/2023,,,10/11/2023,,,,10/11/2023,7.91364E+11,OCT,
23,P726613,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 102523,2,P726613 102723 102523 Essington SS,2,Essington,"39.90131732, -75.2250262",Sample,10/18/2023,8:36:00 AM,KDM,10/25/2023,8:45:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
23,P726614,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 102523,2,P726614 102723 102523 61st and Passyunk SS,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,10/18/2023,8:43:00 AM,LF,10/25/2023,8:51:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
23,P726618,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ (NJ PC),DREXEL MAIN DATABASE 23-24 NJ PC,MMT 102523,2,P726618 102723 102523 28th and Passyunk SS,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,10/18/2023,8:47:00 AM,KDM,10/25/2023,8:56:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
23,P726619,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 102523,2,P726619 102823 102523 26th St SS RR.D,9,26th St,"39.91327125, -75.1922011",Sample,10/18/2023,8:58:00 AM,KDM,10/25/2023,10:05:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
23,P726643,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 102523,2,P726643 102723 102523 Point Breeze Near SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,10/18/2023,9:15:00 AM,KDM,10/25/2023,9:17:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
23,P726649,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ (NJ PC),DREXEL MAIN DATABASE 23-24 NJ PC,MMT 102523,2,P726649 102723 102523 Point Breeze Mid SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,10/18/2023,9:25:00 AM,KDM,10/25/2023,9:13:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
23,P726654,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ (NJ PC),DREXEL MAIN DATABASE 23-24 NJ PC,MMT 102523,2,P726654 102723 102523 Ritner SS,8,Ritner,"39.92296389, -75.186874",Sample,10/18/2023,9:30:00 AM,KDM,10/25/2023,9:02:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
23,P726657,Y,2023,9/15/2023,10/26/2023,1,0,Y,NO SPLIT,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,1,P726657 110923 110823 LAB BLANK REAL.D,,LAB BLANK,NA,Lab Blank,,,,,,,"Tube in this position was P726657, was not deployed and stored in fridge",,,OCT,
24,P726663,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ (NJ PC),DREXEL MAIN DATABASE 23-24 NJ PC,MMT 102523,2,P726663 102723 102523 Point Breeze Far SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,10/18/2023,9:39:00 AM,KDM,10/25/2023,9:10:00 AM,LF,Tube deployed was P726663,10/25/2023,7.73232E+11,OCT,
24,P726664,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ (NJ PC),DREXEL MAIN DATABASE 23-24 NJ PC,MMT 102523,2,P726664 102723 102523 Audenreid SS,18,Audenreid,"39.93416729, -75.19723264",Sample,10/18/2023,9:57:00 AM,KDM,10/25/2023,9:38:00 AM,KDM,Tube deployed was P726664,10/25/2023,7.73232E+11,OCT,
24,P726666,Y,2023,9/15/2023,10/26/2023,1,0,Y,NO SPLIT,LJ (NJ PC),DREXEL MAIN DATABASE 23-24 NJ PC,MMT 102523,1,P726666 102623 101823 Audenreid FB RENAME,18,Audenreid FB,"39.93416729, -75.19723264",Field Blank,10/18/2023,10:22:00 AM,KDM,10/18/2023,10:22:00 AM,LF,Tube deployed was P726666,10/25/2023,7.73232E+11,OCT,
24,P726667,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ (NJ PC),DREXEL MAIN DATABASE 23-24 NJ PC,MMT 102523,2,P726667 102723 102523 Carl Moore Health Center SS,19,Carl Moore Health Center,"39.93592967, -75.19557444",Sample,10/18/2023,10:37:00 AM,KDM,10/25/2023,9:25:00 AM,LF,Tube deployed was P726667,10/25/2023,7.73232E+11,OCT,
24,P726668,Y,2023,9/15/2023,10/26/2023,1,7,Y,SS,LJ (NJ PC),DREXEL MAIN DATABASE 23-24 NJ PC,MMT 102523,2,P726668 102723 102523 Crescent Park SS,16,Crescent Park,"39.93965, -75.204199",Sample,10/18/2023,11:01:00 AM,KDM,10/25/2023,9:50:00 AM,KDM,Tube deployed was P726668,10/25/2023,7.73232E+11,OCT,
25,P726601,Y,2023,,10/26/2023,1,7,Y,SS,LJ (NJ PC),DREXEL MAIN DATABASE 23-24 NJ PC,MMT 102523,2,P726601 102723 102523 Bartrams SS,1,Bartrams,"39.92896, -75.212541",Sample,10/18/2023,11:51:00 AM,LF,10/25/2023,8:34:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
25,P726602,Y,2023,,10/26/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 102523,2,P726602 102723 102523 Bartrams DUP SS,1,Bartrams,"39.92896, -75.212541",Duplicate,10/18/2023,11:51:00 AM,LF,10/25/2023,8:34:00 AM,LF,,10/25/2023,7.73232E+11,OCT,
25,P726603,Y,2023,,11/9/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726603 110923 110123 Bartrams SS,1,Bartrams,"39.92896, -75.212541",Sample,10/25/2023,8:34:00 AM,KDM,11/1/2023,12:24:00 PM,LF,,11/8/2023,7.73435E+11,OCT,
25,P726604,Y,2023,,11/9/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726604 110923 110123 Bartrams DUP SS RENAME,1,Bartrams DUP,"39.92896, -75.212541",Duplicate,10/25/2023,8:34:00 AM,KDM,11/1/2023,12:24:00 PM,LF,,11/8/2023,7.73435E+11,OCT,
25,P726605,Y,2023,,11/9/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726605 110923 110123 Essington SS,2,Essington,"39.90131732, -75.2250262",Sample,10/25/2023,8:45:00 AM,KDM,11/1/2023,12:40:00 PM,LF,,11/8/2023,7.73435E+11,OCT,
25,P726606,Y,2023,,11/9/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726606 110923 110123 61st and Passyunk SS,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,10/25/2023,8:51:00 AM,KDM,11/1/2023,12:48:00 PM,LF,,11/8/2023,7.73435E+11,OCT,
25,P726607,Y,2023,,11/9/2023,1,7,Y,SS,KC (MAIN ),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726607 110923 110123 28th and Passyunk SS,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,10/25/2023,8:56:00 AM,KDM,11/1/2023,12:52:00 PM,LF,,11/8/2023,7.73435E+11,OCT,
25,P726608,Y,2023,,11/9/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726608 110923 110123 Ritner SS,8,Ritner,"39.92296389, -75.186874",Sample,10/25/2023,9:02:00 AM,KDM,11/1/2023,1:38:00 PM,KDM,,11/8/2023,7.73435E+11,OCT,
25,P726609,Y,2023,,11/9/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726609 110923 110123 Point Breeze Far SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,10/25/2023,9:10:00 AM,KDM,11/1/2023,1:21:00 PM,KDM,,11/8/2023,7.73435E+11,OCT,
